"","Gene","cdc28_0","cdc28_10","cdc28_20","cdc28_30","cdc28_40","cdc28_50","cdc28_60","cdc28_70","cdc28_80","cdc28_110","cdc28_120","cdc28_130","cdc28_140","cdc28_150","cdc28_160","Cluster","Process"
"12","YAL005C",1.76470203030451,1.80050527257849,1.5140793343866,-0.0731977397601509,0.547391792988954,-1.0398852811578,-0.276082779312743,-0.813131413422546,-1.15922942207109,-0.717656100691914,-0.872803483879191,-0.0254600833948351,-0.407361334317362,-0.574443131595967,0.332572339345033,4,"protein targeting"
"13","YAL005C",1.76470203030451,1.80050527257849,1.5140793343866,-0.0731977397601509,0.547391792988954,-1.0398852811578,-0.276082779312743,-0.813131413422546,-1.15922942207109,-0.717656100691914,-0.872803483879191,-0.0254600833948351,-0.407361334317362,-0.574443131595967,0.332572339345033,4,"mitochondrion organization"
"14","YAL009W",0.89521066860478,-1.90602801295654,-0.260856088864969,-1.5503151645043,0.472801661067756,-1.59477927056083,0.650658085293872,0.583961926209078,0.250481130785112,1.13976325191569,0.761818350435194,0.161552918672055,0.13932086564379,-0.749961255486786,1.0063709337461,3,"protein dephosphorylation"
"15","YAL009W",0.89521066860478,-1.90602801295654,-0.260856088864969,-1.5503151645043,0.472801661067756,-1.59477927056083,0.650658085293872,0.583961926209078,0.250481130785112,1.13976325191569,0.761818350435194,0.161552918672055,0.13932086564379,-0.749961255486786,1.0063709337461,3,"regulation of protein modification process"
"16","YAL009W",0.89521066860478,-1.90602801295654,-0.260856088864969,-1.5503151645043,0.472801661067756,-1.59477927056083,0.650658085293872,0.583961926209078,0.250481130785112,1.13976325191569,0.761818350435194,0.161552918672055,0.13932086564379,-0.749961255486786,1.0063709337461,3,"lipid metabolic process"
"17","YAL009W",0.89521066860478,-1.90602801295654,-0.260856088864969,-1.5503151645043,0.472801661067756,-1.59477927056083,0.650658085293872,0.583961926209078,0.250481130785112,1.13976325191569,0.761818350435194,0.161552918672055,0.13932086564379,-0.749961255486786,1.0063709337461,3,"nucleus organization"
"18","YAL010C",1.9480959074112,-0.205675464328274,-1.04972100190185,-0.875090890679733,-0.147465427254234,-2.56318196582689,0.492844980560204,0.871210221541463,0.347319887875105,-0.176570445791254,0.609265054708284,0.0562697025049052,0.230899813727025,0.318214869338085,0.143584758115965,3,"transmembrane transport"
"19","YAL010C",1.9480959074112,-0.205675464328274,-1.04972100190185,-0.875090890679733,-0.147465427254234,-2.56318196582689,0.492844980560204,0.871210221541463,0.347319887875105,-0.176570445791254,0.609265054708284,0.0562697025049052,0.230899813727025,0.318214869338085,0.143584758115965,3,"protein targeting"
"20","YAL010C",1.9480959074112,-0.205675464328274,-1.04972100190185,-0.875090890679733,-0.147465427254234,-2.56318196582689,0.492844980560204,0.871210221541463,0.347319887875105,-0.176570445791254,0.609265054708284,0.0562697025049052,0.230899813727025,0.318214869338085,0.143584758115965,3,"protein complex biogenesis"
"21","YAL010C",1.9480959074112,-0.205675464328274,-1.04972100190185,-0.875090890679733,-0.147465427254234,-2.56318196582689,0.492844980560204,0.871210221541463,0.347319887875105,-0.176570445791254,0.609265054708284,0.0562697025049052,0.230899813727025,0.318214869338085,0.143584758115965,3,"lipid transport"
"22","YAL010C",1.9480959074112,-0.205675464328274,-1.04972100190185,-0.875090890679733,-0.147465427254234,-2.56318196582689,0.492844980560204,0.871210221541463,0.347319887875105,-0.176570445791254,0.609265054708284,0.0562697025049052,0.230899813727025,0.318214869338085,0.143584758115965,3,"mitochondrion organization"
"23","YAL010C",1.9480959074112,-0.205675464328274,-1.04972100190185,-0.875090890679733,-0.147465427254234,-2.56318196582689,0.492844980560204,0.871210221541463,0.347319887875105,-0.176570445791254,0.609265054708284,0.0562697025049052,0.230899813727025,0.318214869338085,0.143584758115965,3,"ion transport"
"24","YAL013W",-1.02694736458556,-0.167285543552398,-0.910776848229724,-1.79367277253405,1.66820861486975,-1.32899070711072,0.994419620005923,1.50556989197158,0.111523695701599,0.29739652187093,0.274162418599764,0.227694212057431,-0.120817337010065,-0.492562989348728,0.762078587294259,2,"chromatin organization"
"25","YAL013W",-1.02694736458556,-0.167285543552398,-0.910776848229724,-1.79367277253405,1.66820861486975,-1.32899070711072,0.994419620005923,1.50556989197158,0.111523695701599,0.29739652187093,0.274162418599764,0.227694212057431,-0.120817337010065,-0.492562989348728,0.762078587294259,2,"DNA replication"
"26","YAL013W",-1.02694736458556,-0.167285543552398,-0.910776848229724,-1.79367277253405,1.66820861486975,-1.32899070711072,0.994419620005923,1.50556989197158,0.111523695701599,0.29739652187093,0.274162418599764,0.227694212057431,-0.120817337010065,-0.492562989348728,0.762078587294259,2,"carbohydrate metabolic process"
"27","YAL013W",-1.02694736458556,-0.167285543552398,-0.910776848229724,-1.79367277253405,1.66820861486975,-1.32899070711072,0.994419620005923,1.50556989197158,0.111523695701599,0.29739652187093,0.274162418599764,0.227694212057431,-0.120817337010065,-0.492562989348728,0.762078587294259,2,"transcription from RNA polymerase II promoter"
"28","YAL013W",-1.02694736458556,-0.167285543552398,-0.910776848229724,-1.79367277253405,1.66820861486975,-1.32899070711072,0.994419620005923,1.50556989197158,0.111523695701599,0.29739652187093,0.274162418599764,0.227694212057431,-0.120817337010065,-0.492562989348728,0.762078587294259,2,"cellular amino acid metabolic process"
"29","YAL013W",-1.02694736458556,-0.167285543552398,-0.910776848229724,-1.79367277253405,1.66820861486975,-1.32899070711072,0.994419620005923,1.50556989197158,0.111523695701599,0.29739652187093,0.274162418599764,0.227694212057431,-0.120817337010065,-0.492562989348728,0.762078587294259,2,"regulation of DNA metabolic process"
"30","YAL013W",-1.02694736458556,-0.167285543552398,-0.910776848229724,-1.79367277253405,1.66820861486975,-1.32899070711072,0.994419620005923,1.50556989197158,0.111523695701599,0.29739652187093,0.274162418599764,0.227694212057431,-0.120817337010065,-0.492562989348728,0.762078587294259,2,"lipid metabolic process"
"31","YAL013W",-1.02694736458556,-0.167285543552398,-0.910776848229724,-1.79367277253405,1.66820861486975,-1.32899070711072,0.994419620005923,1.50556989197158,0.111523695701599,0.29739652187093,0.274162418599764,0.227694212057431,-0.120817337010065,-0.492562989348728,0.762078587294259,2,"response to heat"
"32","YAL013W",-1.02694736458556,-0.167285543552398,-0.910776848229724,-1.79367277253405,1.66820861486975,-1.32899070711072,0.994419620005923,1.50556989197158,0.111523695701599,0.29739652187093,0.274162418599764,0.227694212057431,-0.120817337010065,-0.492562989348728,0.762078587294259,2,"regulation of organelle organization"
"33","YAL013W",-1.02694736458556,-0.167285543552398,-0.910776848229724,-1.79367277253405,1.66820861486975,-1.32899070711072,0.994419620005923,1.50556989197158,0.111523695701599,0.29739652187093,0.274162418599764,0.227694212057431,-0.120817337010065,-0.492562989348728,0.762078587294259,2,"histone modification"
"34","YAL016W",-2.08675952941217,-0.313426332480879,0.263937964194425,0.0164961227621515,0.140217043478288,-0.684589094629289,2.32595330946337,0.305178271099803,-0.932030936061562,0.305178271099803,-0.107224797953985,0.305178271099803,1.37742625063965,-0.230945718670121,-0.684589094629289,2,"organelle fission"
"35","YAL016W",-2.08675952941217,-0.313426332480879,0.263937964194425,0.0164961227621515,0.140217043478288,-0.684589094629289,2.32595330946337,0.305178271099803,-0.932030936061562,0.305178271099803,-0.107224797953985,0.305178271099803,1.37742625063965,-0.230945718670121,-0.684589094629289,2,"chromosome segregation"
"36","YAL016W",-2.08675952941217,-0.313426332480879,0.263937964194425,0.0164961227621515,0.140217043478288,-0.684589094629289,2.32595330946337,0.305178271099803,-0.932030936061562,0.305178271099803,-0.107224797953985,0.305178271099803,1.37742625063965,-0.230945718670121,-0.684589094629289,2,"proteolysis involved in cellular protein catabolic process"
"37","YAL016W",-2.08675952941217,-0.313426332480879,0.263937964194425,0.0164961227621515,0.140217043478288,-0.684589094629289,2.32595330946337,0.305178271099803,-0.932030936061562,0.305178271099803,-0.107224797953985,0.305178271099803,1.37742625063965,-0.230945718670121,-0.684589094629289,2,"regulation of organelle organization"
"38","YAL016W",-2.08675952941217,-0.313426332480879,0.263937964194425,0.0164961227621515,0.140217043478288,-0.684589094629289,2.32595330946337,0.305178271099803,-0.932030936061562,0.305178271099803,-0.107224797953985,0.305178271099803,1.37742625063965,-0.230945718670121,-0.684589094629289,2,"regulation of translation"
"39","YAL016W",-2.08675952941217,-0.313426332480879,0.263937964194425,0.0164961227621515,0.140217043478288,-0.684589094629289,2.32595330946337,0.305178271099803,-0.932030936061562,0.305178271099803,-0.107224797953985,0.305178271099803,1.37742625063965,-0.230945718670121,-0.684589094629289,2,"mitotic cell cycle"
"40","YAL016W",-2.08675952941217,-0.313426332480879,0.263937964194425,0.0164961227621515,0.140217043478288,-0.684589094629289,2.32595330946337,0.305178271099803,-0.932030936061562,0.305178271099803,-0.107224797953985,0.305178271099803,1.37742625063965,-0.230945718670121,-0.684589094629289,2,"regulation of cell cycle"
"41","YAL017W",0.0203328964322676,-2.07649704814534,-1.50463433598781,-0.95183371423553,1.10687204953157,-0.379971002078002,0.26814007170053,-0.094039645999238,-0.246536369241245,1.31655504398933,1.31655504398933,0.515947246968792,0.210953800484777,-0.494343544509508,0.992499507100066,2,"carbohydrate metabolic process"
"42","YAL017W",0.0203328964322676,-2.07649704814534,-1.50463433598781,-0.95183371423553,1.10687204953157,-0.379971002078002,0.26814007170053,-0.094039645999238,-0.246536369241245,1.31655504398933,1.31655504398933,0.515947246968792,0.210953800484777,-0.494343544509508,0.992499507100066,2,"protein phosphorylation"
"43","YAL017W",0.0203328964322676,-2.07649704814534,-1.50463433598781,-0.95183371423553,1.10687204953157,-0.379971002078002,0.26814007170053,-0.094039645999238,-0.246536369241245,1.31655504398933,1.31655504398933,0.515947246968792,0.210953800484777,-0.494343544509508,0.992499507100066,2,"generation of precursor metabolites and energy"
"44","YAL020C",2.4715416390834,-0.452535793071608,1.21836559673125,0.278483564967143,0.435130570261162,-1.94068234336478,0.0957287254574555,-0.00870261140522322,-0.818045472090984,0.200160062320134,-0.687506301012635,0.0435130570261162,-0.400320124640269,-0.818045472090984,0.382914901829822,4,"tRNA processing"
"45","YAL020C",2.4715416390834,-0.452535793071608,1.21836559673125,0.278483564967143,0.435130570261162,-1.94068234336478,0.0957287254574555,-0.00870261140522322,-0.818045472090984,0.200160062320134,-0.687506301012635,0.0435130570261162,-0.400320124640269,-0.818045472090984,0.382914901829822,4,"cell budding"
"46","YAL020C",2.4715416390834,-0.452535793071608,1.21836559673125,0.278483564967143,0.435130570261162,-1.94068234336478,0.0957287254574555,-0.00870261140522322,-0.818045472090984,0.200160062320134,-0.687506301012635,0.0435130570261162,-0.400320124640269,-0.818045472090984,0.382914901829822,4,"cytoskeleton organization"
"47","YAL020C",2.4715416390834,-0.452535793071608,1.21836559673125,0.278483564967143,0.435130570261162,-1.94068234336478,0.0957287254574555,-0.00870261140522322,-0.818045472090984,0.200160062320134,-0.687506301012635,0.0435130570261162,-0.400320124640269,-0.818045472090984,0.382914901829822,4,"RNA modification"
"48","YAL021C",-0.43354069017374,-1.06287395010336,0.615348076375631,-0.60136289282164,0.909036931009455,-2.32154046996261,1.53837019093908,0.0699259177699581,0.0699259177699581,0.992948032333405,0.741214728361556,0.279703671079832,0.741214728361556,-0.727229544807564,-0.811140646131514,1,"mitotic cell cycle"
"49","YAL021C",-0.43354069017374,-1.06287395010336,0.615348076375631,-0.60136289282164,0.909036931009455,-2.32154046996261,1.53837019093908,0.0699259177699581,0.0699259177699581,0.992948032333405,0.741214728361556,0.279703671079832,0.741214728361556,-0.727229544807564,-0.811140646131514,1,"DNA replication"
"50","YAL021C",-0.43354069017374,-1.06287395010336,0.615348076375631,-0.60136289282164,0.909036931009455,-2.32154046996261,1.53837019093908,0.0699259177699581,0.0699259177699581,0.992948032333405,0.741214728361556,0.279703671079832,0.741214728361556,-0.727229544807564,-0.811140646131514,1,"transcription from RNA polymerase II promoter"
"51","YAL021C",-0.43354069017374,-1.06287395010336,0.615348076375631,-0.60136289282164,0.909036931009455,-2.32154046996261,1.53837019093908,0.0699259177699581,0.0699259177699581,0.992948032333405,0.741214728361556,0.279703671079832,0.741214728361556,-0.727229544807564,-0.811140646131514,1,"RNA catabolic process"
"52","YAL021C",-0.43354069017374,-1.06287395010336,0.615348076375631,-0.60136289282164,0.909036931009455,-2.32154046996261,1.53837019093908,0.0699259177699581,0.0699259177699581,0.992948032333405,0.741214728361556,0.279703671079832,0.741214728361556,-0.727229544807564,-0.811140646131514,1,"regulation of cell cycle"
"53","YAL021C",-0.43354069017374,-1.06287395010336,0.615348076375631,-0.60136289282164,0.909036931009455,-2.32154046996261,1.53837019093908,0.0699259177699581,0.0699259177699581,0.992948032333405,0.741214728361556,0.279703671079832,0.741214728361556,-0.727229544807564,-0.811140646131514,1,"regulation of DNA metabolic process"
"54","YAL021C",-0.43354069017374,-1.06287395010336,0.615348076375631,-0.60136289282164,0.909036931009455,-2.32154046996261,1.53837019093908,0.0699259177699581,0.0699259177699581,0.992948032333405,0.741214728361556,0.279703671079832,0.741214728361556,-0.727229544807564,-0.811140646131514,1,"DNA-templated transcription, elongation"
"55","YAL022C",-0.926656363715418,-0.975542103887979,-0.291141741472136,-1.23626605147497,-1.26885654492334,-1.35033277854427,1.02877324318699,1.1428399702563,0.979887503014429,0.0836489331841585,-0.32373223492051,0.279191893874399,0.181420413529279,1.2569066973256,1.41985916456747,3,"transmembrane transport"
"56","YAL022C",-0.926656363715418,-0.975542103887979,-0.291141741472136,-1.23626605147497,-1.26885654492334,-1.35033277854427,1.02877324318699,1.1428399702563,0.979887503014429,0.0836489331841585,-0.32373223492051,0.279191893874399,0.181420413529279,1.2569066973256,1.41985916456747,3,"nucleobase-containing compound transport"
"57","YAL024C",-1.40954033870544,-0.0693216560019067,0.901181528024786,0.41592993601144,1.10914649603051,1.31711146403623,1.20157537069972,0.277286624007627,-0.323501061342231,0.0693216560019067,0.462144373346044,-0.600787685349858,0.0693216560019067,-1.68682696271306,-1.73304140004767,1,"regulation of cell cycle"
"58","YAL024C",-1.40954033870544,-0.0693216560019067,0.901181528024786,0.41592993601144,1.10914649603051,1.31711146403623,1.20157537069972,0.277286624007627,-0.323501061342231,0.0693216560019067,0.462144373346044,-0.600787685349858,0.0693216560019067,-1.68682696271306,-1.73304140004767,1,"proteolysis involved in cellular protein catabolic process"
"59","YAL024C",-1.40954033870544,-0.0693216560019067,0.901181528024786,0.41592993601144,1.10914649603051,1.31711146403623,1.20157537069972,0.277286624007627,-0.323501061342231,0.0693216560019067,0.462144373346044,-0.600787685349858,0.0693216560019067,-1.68682696271306,-1.73304140004767,1,"regulation of organelle organization"
"60","YAL024C",-1.40954033870544,-0.0693216560019067,0.901181528024786,0.41592993601144,1.10914649603051,1.31711146403623,1.20157537069972,0.277286624007627,-0.323501061342231,0.0693216560019067,0.462144373346044,-0.600787685349858,0.0693216560019067,-1.68682696271306,-1.73304140004767,1,"chromosome segregation"
"61","YAL024C",-1.40954033870544,-0.0693216560019067,0.901181528024786,0.41592993601144,1.10914649603051,1.31711146403623,1.20157537069972,0.277286624007627,-0.323501061342231,0.0693216560019067,0.462144373346044,-0.600787685349858,0.0693216560019067,-1.68682696271306,-1.73304140004767,1,"organelle fission"
"62","YAL024C",-1.40954033870544,-0.0693216560019067,0.901181528024786,0.41592993601144,1.10914649603051,1.31711146403623,1.20157537069972,0.277286624007627,-0.323501061342231,0.0693216560019067,0.462144373346044,-0.600787685349858,0.0693216560019067,-1.68682696271306,-1.73304140004767,1,"mitotic cell cycle"
"63","YAL025C",-2.11018545446175,0.852633436358181,1.19829564028717,-0.678156323898785,0.630422019546686,-0.184353175428796,1.86492989072166,0.704492491817185,-0.678156323898785,-0.554705536781288,-0.357184277393292,0.0872385562296981,0.111928713653198,-1.22133978721577,0.334140130464693,1,"ribosomal large subunit biogenesis"
"64","YAL025C",-2.11018545446175,0.852633436358181,1.19829564028717,-0.678156323898785,0.630422019546686,-0.184353175428796,1.86492989072166,0.704492491817185,-0.678156323898785,-0.554705536781288,-0.357184277393292,0.0872385562296981,0.111928713653198,-1.22133978721577,0.334140130464693,1,"rRNA processing"
"65","YAL026C",-1.11849509978199,-1.86155128495184,-0.219006033523746,0.015643288108839,0.563158371918204,-1.07938687950989,2.2448118436184,0.132967948925132,0.015643288108839,-0.0625731524353561,1.30621455708806,0.289400830013522,0.680483032734497,-0.570980015972624,-0.336330694340039,2,"Golgi vesicle transport"
"66","YAL026C",-1.11849509978199,-1.86155128495184,-0.219006033523746,0.015643288108839,0.563158371918204,-1.07938687950989,2.2448118436184,0.132967948925132,0.015643288108839,-0.0625731524353561,1.30621455708806,0.289400830013522,0.680483032734497,-0.570980015972624,-0.336330694340039,2,"lipid transport"
"67","YAL026C",-1.11849509978199,-1.86155128495184,-0.219006033523746,0.015643288108839,0.563158371918204,-1.07938687950989,2.2448118436184,0.132967948925132,0.015643288108839,-0.0625731524353561,1.30621455708806,0.289400830013522,0.680483032734497,-0.570980015972624,-0.336330694340039,2,"biological_process"
"68","YAL026C",-1.11849509978199,-1.86155128495184,-0.219006033523746,0.015643288108839,0.563158371918204,-1.07938687950989,2.2448118436184,0.132967948925132,0.015643288108839,-0.0625731524353561,1.30621455708806,0.289400830013522,0.680483032734497,-0.570980015972624,-0.336330694340039,2,"conjugation"
"69","YAL026C",-1.11849509978199,-1.86155128495184,-0.219006033523746,0.015643288108839,0.563158371918204,-1.07938687950989,2.2448118436184,0.132967948925132,0.015643288108839,-0.0625731524353561,1.30621455708806,0.289400830013522,0.680483032734497,-0.570980015972624,-0.336330694340039,2,"ribosomal small subunit biogenesis"
"70","YAL026C",-1.11849509978199,-1.86155128495184,-0.219006033523746,0.015643288108839,0.563158371918204,-1.07938687950989,2.2448118436184,0.132967948925132,0.015643288108839,-0.0625731524353561,1.30621455708806,0.289400830013522,0.680483032734497,-0.570980015972624,-0.336330694340039,2,"ion transport"
"71","YAL026C",-1.11849509978199,-1.86155128495184,-0.219006033523746,0.015643288108839,0.563158371918204,-1.07938687950989,2.2448118436184,0.132967948925132,0.015643288108839,-0.0625731524353561,1.30621455708806,0.289400830013522,0.680483032734497,-0.570980015972624,-0.336330694340039,2,"endosomal transport"
"72","YAL026C",-1.11849509978199,-1.86155128495184,-0.219006033523746,0.015643288108839,0.563158371918204,-1.07938687950989,2.2448118436184,0.132967948925132,0.015643288108839,-0.0625731524353561,1.30621455708806,0.289400830013522,0.680483032734497,-0.570980015972624,-0.336330694340039,2,"endocytosis"
"73","YAL026C",-1.11849509978199,-1.86155128495184,-0.219006033523746,0.015643288108839,0.563158371918204,-1.07938687950989,2.2448118436184,0.132967948925132,0.015643288108839,-0.0625731524353561,1.30621455708806,0.289400830013522,0.680483032734497,-0.570980015972624,-0.336330694340039,2,"response to chemical"
"74","YAL026C",-1.11849509978199,-1.86155128495184,-0.219006033523746,0.015643288108839,0.563158371918204,-1.07938687950989,2.2448118436184,0.132967948925132,0.015643288108839,-0.0625731524353561,1.30621455708806,0.289400830013522,0.680483032734497,-0.570980015972624,-0.336330694340039,2,"organelle assembly"
"75","YAL026C",-1.11849509978199,-1.86155128495184,-0.219006033523746,0.015643288108839,0.563158371918204,-1.07938687950989,2.2448118436184,0.132967948925132,0.015643288108839,-0.0625731524353561,1.30621455708806,0.289400830013522,0.680483032734497,-0.570980015972624,-0.336330694340039,2,"ribosome assembly"
"76","YAL030W",1.1418836860396,-0.98863579364149,-0.764370585254007,-1.29700045517428,0.216789701441234,-1.9417629292883,1.00171793079743,-0.484039074769652,-0.708304283157136,0.693353269264637,0.216789701441234,0.637286967167766,1.56238095176614,0.721386420313072,-0.00747550694624945,3,"exocytosis"
"77","YAL030W",1.1418836860396,-0.98863579364149,-0.764370585254007,-1.29700045517428,0.216789701441234,-1.9417629292883,1.00171793079743,-0.484039074769652,-0.708304283157136,0.693353269264637,0.216789701441234,0.637286967167766,1.56238095176614,0.721386420313072,-0.00747550694624945,3,"vesicle organization"
"78","YAL030W",1.1418836860396,-0.98863579364149,-0.764370585254007,-1.29700045517428,0.216789701441234,-1.9417629292883,1.00171793079743,-0.484039074769652,-0.708304283157136,0.693353269264637,0.216789701441234,0.637286967167766,1.56238095176614,0.721386420313072,-0.00747550694624945,3,"membrane fusion"
"79","YAL030W",1.1418836860396,-0.98863579364149,-0.764370585254007,-1.29700045517428,0.216789701441234,-1.9417629292883,1.00171793079743,-0.484039074769652,-0.708304283157136,0.693353269264637,0.216789701441234,0.637286967167766,1.56238095176614,0.721386420313072,-0.00747550694624945,3,"organelle fusion"
"80","YAL030W",1.1418836860396,-0.98863579364149,-0.764370585254007,-1.29700045517428,0.216789701441234,-1.9417629292883,1.00171793079743,-0.484039074769652,-0.708304283157136,0.693353269264637,0.216789701441234,0.637286967167766,1.56238095176614,0.721386420313072,-0.00747550694624945,3,"endocytosis"
"81","YAL030W",1.1418836860396,-0.98863579364149,-0.764370585254007,-1.29700045517428,0.216789701441234,-1.9417629292883,1.00171793079743,-0.484039074769652,-0.708304283157136,0.693353269264637,0.216789701441234,0.637286967167766,1.56238095176614,0.721386420313072,-0.00747550694624945,3,"Golgi vesicle transport"
"82","YAL031C",1.11589639247007,-2.17394934342981,-0.764015456615575,-0.619406852839756,0.320549071703064,-1.59551492832653,0.573614128310747,-0.294037494344164,-0.294037494344164,0.0313318641514274,0.573614128310747,0.248244769815155,1.0074399396382,1.54972220379752,0.320549071703064,3,"chromosome segregation"
"83","YAL031C",1.11589639247007,-2.17394934342981,-0.764015456615575,-0.619406852839756,0.320549071703064,-1.59551492832653,0.573614128310747,-0.294037494344164,-0.294037494344164,0.0313318641514274,0.573614128310747,0.248244769815155,1.0074399396382,1.54972220379752,0.320549071703064,3,"regulation of protein modification process"
"84","YAL031C",1.11589639247007,-2.17394934342981,-0.764015456615575,-0.619406852839756,0.320549071703064,-1.59551492832653,0.573614128310747,-0.294037494344164,-0.294037494344164,0.0313318641514274,0.573614128310747,0.248244769815155,1.0074399396382,1.54972220379752,0.320549071703064,3,"protein dephosphorylation"
"85","YAL032C",-1.42611458757752,-0.769351290666822,-0.581704634406621,-1.01954683234709,1.32603637090542,-0.487881306276521,1.35731081361545,1.54495746987565,0.669273073994715,0.356528646894381,-0.300234650016321,-1.30101681673739,-0.706802405246755,0.575449745864615,0.763096402124815,2,"mRNA processing"
"86","YAL032C",-1.42611458757752,-0.769351290666822,-0.581704634406621,-1.01954683234709,1.32603637090542,-0.487881306276521,1.35731081361545,1.54495746987565,0.669273073994715,0.356528646894381,-0.300234650016321,-1.30101681673739,-0.706802405246755,0.575449745864615,0.763096402124815,2,"RNA splicing"
"87","YAL033W",-1.15975993354154,-0.242228340549815,1.07901715335827,-0.132124549390808,0.528498197563233,-1.82038268049558,1.55613358171396,0.858809571040254,-0.389033395428491,-0.535838450307167,-1.12305866982187,0.0880830329272055,1.15241968079761,-0.829448560064519,0.968913362199261,5,"tRNA processing"
"88","YAL033W",-1.15975993354154,-0.242228340549815,1.07901715335827,-0.132124549390808,0.528498197563233,-1.82038268049558,1.55613358171396,0.858809571040254,-0.389033395428491,-0.535838450307167,-1.12305866982187,0.0880830329272055,1.15241968079761,-0.829448560064519,0.968913362199261,5,"snoRNA processing"
"89","YAL033W",-1.15975993354154,-0.242228340549815,1.07901715335827,-0.132124549390808,0.528498197563233,-1.82038268049558,1.55613358171396,0.858809571040254,-0.389033395428491,-0.535838450307167,-1.12305866982187,0.0880830329272055,1.15241968079761,-0.829448560064519,0.968913362199261,5,"rRNA processing"
"90","YAL033W",-1.15975993354154,-0.242228340549815,1.07901715335827,-0.132124549390808,0.528498197563233,-1.82038268049558,1.55613358171396,0.858809571040254,-0.389033395428491,-0.535838450307167,-1.12305866982187,0.0880830329272055,1.15241968079761,-0.829448560064519,0.968913362199261,5,"RNA catabolic process"
"91","YAL035C",-1.2619800727094,0.594623573187646,0.805166254681126,0.173538210200686,0.939147961086068,-0.151845933925601,0.556343085643377,0.0778369913400137,-0.592071540684695,1.05398942371887,0.805166254681126,0.556343085643377,-0.458089834279753,-2.71663859939163,-0.381528859191215,1,NA
